best_fitness
8231033.0
7748596.0
7748596.0
7748596.0
7748596.0
7507928.0
7507928.0
7222923.0
7222923.0
7222923.0
7222923.0
7116227.0
7002763.0
6673758.0
6344999.0
6344999.0
6344999.0
6010108.0
6010108.0
6010108.0
5923295.0
5736309.0
5609492.0
5609492.0
5359211.0
5359211.0
5359211.0
5359211.0
5253889.0
5201839.0
4957111.0
4957111.0
4957111.0
4957111.0
4812310.0
4812310.0
4812310.0
4812310.0
4812310.0
4812310.0
4812310.0
4573422.0
4511845.0
4511845.0
4511845.0
4395616.0
4395616.0
4377945.0
4377945.0
4376404.0
4376404.0
4376404.0
4376404.0
4376404.0
4305471.0
4262378.0
4262378.0
4262378.0
4262378.0
4262378.0
4262378.0
4262378.0
4252948.0
4252948.0
4010150.0
4010150.0
4010150.0
4010150.0
4010150.0
4010150.0
4010150.0
4010150.0
3905640.0
3905640.0
3905640.0
3905640.0
3905640.0
3905640.0
3905640.0
3905640.0
3905640.0
3708810.0
3671643.0
3671643.0
3671643.0
3671643.0
3538232.0
3516740.0
3499499.0
3499499.0
3236528.0
3236528.0
3236528.0
3236528.0
3236528.0
3236528.0
3236528.0
3236528.0
3236528.0
3114422.0
3114422.0
2878089.0
2878089.0
2878089.0
2878089.0
2844012.0
2844012.0
2844012.0
2844012.0
2844012.0
2844012.0
2810046.0
2810046.0
2810046.0
2810046.0
2810046.0
2810046.0
2810046.0
2810046.0
2764337.0
2764337.0
2764337.0
2764337.0
2764337.0
2764337.0
2752025.0
2752025.0
2653802.0
2653802.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
2531196.0
