best_fitness
12411186.0
12411186.0
12381497.0
12381497.0
12381497.0
11774915.0
11774915.0
11774915.0
11774915.0
11664145.0
11664145.0
11328149.0
11328149.0
11328149.0
11328149.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10959990.0
10777498.0
10777498.0
10777498.0
10777498.0
10777498.0
10777498.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10251047.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10222731.0
10143725.0
10143725.0
10143725.0
10143725.0
10143725.0
10143725.0
10143725.0
10143725.0
10143725.0
10143725.0
10143725.0
10143725.0
10143725.0
10143725.0
10143725.0
10143725.0
10123754.0
9861760.0
9790598.0
9790598.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8929908.0
8805312.0
8805312.0
8805312.0
8805312.0
8805312.0
8805312.0
8702053.0
8702053.0
8702053.0
8702053.0
8702053.0
8702053.0
8702053.0
8702053.0
8702053.0
8702053.0
8702053.0
8702053.0
8702053.0
8702053.0
8702053.0
8465818.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8465432.0
8047637.0
8047637.0
8047637.0
8047637.0
8047637.0
8047637.0
8047637.0
8047637.0
8047637.0
8047637.0
8047637.0
8047637.0
8047637.0
8047637.0
8047637.0
8047637.0
8047637.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7925335.0
7739392.0
7610278.0
7610278.0
7610278.0
7610278.0
7610278.0
7610278.0
7610278.0
7610278.0
7610278.0
7610278.0
7439014.0
7439014.0
7439014.0
7439014.0
7439014.0
7439014.0
7439014.0
7439014.0
7439014.0
7439014.0
7439014.0
7439014.0
7439014.0
7439014.0
7439014.0
7439014.0
7431110.0
7431110.0
7431110.0
7431110.0
7431110.0
7431110.0
7431110.0
7431110.0
7431110.0
7431110.0
7431110.0
7431110.0
7431110.0
7431110.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7282972.0
7065457.0
7065457.0
7065457.0
7065457.0
7065457.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6977485.0
6882307.0
6882307.0
6882307.0
6882307.0
6882307.0
6746523.0
6746523.0
6746523.0
6746523.0
6746523.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6413511.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
6264901.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5959204.0
5955276.0
5955276.0
5955276.0
5955276.0
5955276.0
5955276.0
5955276.0
5955276.0
5955276.0
5955276.0
5955276.0
5955276.0
